Feature_ID	Language_ID	Value	English	Language name (-dialect)	Family	Region	Comment	Alignment	Cognate Set	Source	Loan	Reference
421.0	sout2896-lerek	kəˈraŋa	to play	Lerek Lamaholot	Austronesian	8Lembata		k ə ˈr a ŋ a	9970.0			
422.0	sout2896-lerek	ˈtuɡo	to pull	Lerek Lamaholot	Austronesian	8Lembata		ˈt u ɡ o	201.0			
423.0	sout2896-lerek	ˈuduk	to push	Lerek Lamaholot	Austronesian	8Lembata		- ˈu d u k -	1660.0			
424.0	sout2896-lerek	peŋoˈhaŋ	to turn	Lerek Lamaholot	Austronesian	8Lembata		p e ŋ o ˈh a ŋ	10052.0			
425.0	sout2896-lerek	ˈturən	to dream	Lerek Lamaholot	Austronesian	8Lembata		ˈt u r ə n	9846.0			
426.0	sout2896-lerek	həvaˈkat	to crouch; to bend over	Lerek Lamaholot	Austronesian	8Lembata		h ə v a ˈk a t	9838.0			
427.0	sout2896-lerek	ˈmian	to live; to stay	Lerek Lamaholot	Austronesian	8Lembata		- ˈm i - a n -	925.0			
428.0	sout2896-lerek	ˈpilɛ	to choose	Lerek Lamaholot	Austronesian	8Lembata		ˈp i l ɛ	3175.0			
429.0	sout2896-lerek	ˈtava	to grow	Lerek Lamaholot	Austronesian	8Lembata		- ˈt a v a	2697.0			
430.0	sout2896-lerek	ˈpiuŋ	to squeeze	Lerek Lamaholot	Austronesian	8Lembata		ˈp i - u ŋ	2623.0			
431.0	sout2896-lerek	op	to buy	Lerek Lamaholot	Austronesian	8Lembata		o p -	9836.0			
432.0	sout2896-lerek	duˈrum	to sell	Lerek Lamaholot	Austronesian	8Lembata		d u ˈr u m	9889.0			
433.0	sout2896-lerek	taˈkav	to steal	Lerek Lamaholot	Austronesian	8Lembata		t a ˈk a - - v	387.0			
434.0	sout2896-lerek	bukəˈtəŋ	to open	Lerek Lamaholot	Austronesian	8Lembata		b u k ə ˈt ə ŋ -	2667.0			
435.0	sout2896-lerek	ihɛˈrəŋ	to close	Lerek Lamaholot	Austronesian	8Lembata		i h ɛ ˈr ə ŋ	9104.0			
436.0	sout2896-lerek	ˈtuka	to climb	Lerek Lamaholot	Austronesian	8Lembata		ˈt u k a -	6295.0			
437.0	sout2896-lerek	hoˈroŋ	to hide	Lerek Lamaholot	Austronesian	8Lembata		h o ˈr o ŋ	9937.0			
438.0	sout2896-lerek	baˈlɛŋ	to wait	Lerek Lamaholot	Austronesian	8Lembata		b a ˈl ɛ ŋ	10006.0			
439.0	sout2896-lerek	ˈləpət	to fold	Lerek Lamaholot	Austronesian	8Lembata		ˈl ə p ə t	2578.0			
440.0	sout2896-lerek	ˈpoɛŋ	to help	Lerek Lamaholot	Austronesian	8Lembata		ˈp o ɛ ŋ	9939.0			
441.0	sout2896-lerek	ˈaor ˈtodo	to bark	Lerek Lamaholot	Austronesian	8Lembata		ˈa o r _ ˈt o d o	9974.0			
442.0	sout2896-lerek	paˈhak	to shoot	Lerek Lamaholot	Austronesian	8Lembata		p a ˈh a k	22.0			
443.0	sout2896-lerek	pahaˈkəŋ no kataˈpel	to shoot with slingshot	Lerek Lamaholot	Austronesian	8Lembata		p a h a ˈk ə ŋ _ n o _ k a t a ˈp e l	9954.0			
444.0	sout2896-lerek	baˈdʒ͡o	to pound; to beat	Lerek Lamaholot	Austronesian	8Lembata		b a ˈdʒ͡o -	7058.0			
445.0	sout2896-lerek	dan ˈbavar	to hit (drum)	Lerek Lamaholot	Austronesian	8Lembata		d a n _ ˈb a v a r	9955.0			
446.0	sout2896-lerek	ˈirak	to call out	Lerek Lamaholot	Austronesian	8Lembata		ˈi r a k	9832.0			
447.0	sout2896-lerek	kəˈropən; kəˈvaɡor	to lie (tell untruth)	Lerek Lamaholot	Austronesian	8Lembata		k ə ˈr o p ə n	9971.0			
448.0	sout2896-lerek	ˈnəna; ˈdaha	to ask (question)	Lerek Lamaholot	Austronesian	8Lembata		ˈn ə - n - - a	5792.0			
449.0	sout2896-lerek	ˈɡahip	to count	Lerek Lamaholot	Austronesian	8Lembata		- ˈɡ a h i p	6573.0			
450.0	sout2896-lerek	tu	one	Lerek Lamaholot	Austronesian	8Lembata		- t u	57.0			
451.0	sout2896-lerek	ˈdʒ͡ua	two	Lerek Lamaholot	Austronesian	8Lembata		ˈdʒ͡u a	10048.0			
452.0	sout2896-lerek	təl	three	Lerek Lamaholot	Austronesian	8Lembata		t ə l - -	12.0			
453.0	sout2896-lerek	ˈpatə	four	Lerek Lamaholot	Austronesian	8Lembata		ˈp a t ə -	101.0			
454.0	sout2896-lerek	ˈlɛma	five	Lerek Lamaholot	Austronesian	8Lembata		- - ˈl ɛ m a	145.0			
455.0	sout2896-lerek	əˈnam	six	Lerek Lamaholot	Austronesian	8Lembata		- ə ˈn a m -	226.0			
456.0	sout2896-lerek	ˈpito	seven	Lerek Lamaholot	Austronesian	8Lembata		ˈp i t - - o	180.0			
457.0	sout2896-lerek	ˈbuto	eight	Lerek Lamaholot	Austronesian	8Lembata		ˈb u t o	227.0			
458.0	sout2896-lerek	ˈhiva	nine	Lerek Lamaholot	Austronesian	8Lembata		ˈh i v a	72.0			
459.0	sout2896-lerek	heˈpulo	ten	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o	6557.0			
460.0	sout2896-lerek	heˈpulo no tu	eleven	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o _ n o - - - _ t u - -	8543.0			
461.0	sout2896-lerek	heˈpulo no ˈdʒ͡ua	twelve	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o _ n o - - - _ ˈdʒ͡u a -	8732.0			
462.0	sout2896-lerek	heˈpulo no təl	thirteen	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o - _ n o - - - _ t ə l -	8599.0			
463.0	sout2896-lerek	heˈpulo no ˈpatə	fourteen	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o _ n o - - - _ ˈp a t ə	8875.0			
464.0	sout2896-lerek	heˈpulo no ˈlɛma	fifteen	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o - _ n o - - - _ ˈl ɛ m a	8687.0			
465.0	sout2896-lerek	heˈpulo no əˈnam	sixteen	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o _ n o - _ ə ˈn a m	9190.0			
466.0	sout2896-lerek	heˈpulo no ˈpito	seventeen	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o - _ n o - - - _ ˈp i t o	8836.0			
467.0	sout2896-lerek	heˈpulo no ˈbuto	eighteen	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o - _ n o - - - _ ˈb u t o	8579.0			
468.0	sout2896-lerek	heˈpulo no ˈhiva	nineteen	Lerek Lamaholot	Austronesian	8Lembata		h e ˈp u l o - _ n o - - - _ ˈh i v a	8924.0			
469.0	sout2896-lerek	pul ˈdʒ͡ua	twenty	Lerek Lamaholot	Austronesian	8Lembata		p u l - _ ˈdʒ͡u a -	6590.0			
470.0	sout2896-lerek	pul dʒ͡ə no tu	twenty one	Lerek Lamaholot	Austronesian	8Lembata		p u l - _ dʒ͡ə - - _ n o - - - _ t - - u	8728.0			
471.0	sout2896-lerek	pul dʒ͡ə no ˈdʒua	twenty two	Lerek Lamaholot	Austronesian	8Lembata		p u l - _ dʒ͡ə - - _ n o - - - _ ˈdʒ u a	8773.0			
472.0	sout2896-lerek	pul dʒ͡ə no təl	twenty three	Lerek Lamaholot	Austronesian	8Lembata		p u l - - _ dʒ͡ə - - - _ - n o - - - _ t ə l -	8717.0			
473.0	sout2896-lerek	pul dʒ͡ə no ˈpatə	twenty four	Lerek Lamaholot	Austronesian	8Lembata		p u l - _ dʒ͡ə - - _ n o - - - _ ˈp a t ə	8846.0			
474.0	sout2896-lerek	pul dʒ͡ə no ˈlɛma	twenty five	Lerek Lamaholot	Austronesian	8Lembata		p u l - - _ dʒ͡ə - - - _ - n o - - - _ ˈl ɛ m a	8789.0			
475.0	sout2896-lerek	pul təl	thirty	Lerek Lamaholot	Austronesian	8Lembata		p u l - _ t ə l -	7059.0			
476.0	sout2896-lerek	pul ˈpata	forty	Lerek Lamaholot	Austronesian	8Lembata		p u l - _ ˈp a t a	8921.0			
477.0	sout2896-lerek	pul ˈlɛma	fifty	Lerek Lamaholot	Austronesian	8Lembata		p u l - - _ ˈl ɛ m a	8142.0			
478.0	sout2896-lerek	pul əˈnəm	sixty	Lerek Lamaholot	Austronesian	8Lembata		p u l - - _ - ə ˈn ə m	8772.0			
479.0	sout2896-lerek	pul ˈpito	seventy	Lerek Lamaholot	Austronesian	8Lembata		p u l - - _ ˈp i t o	8164.0			
480.0	sout2896-lerek	pul ˈbuto	eighty	Lerek Lamaholot	Austronesian	8Lembata		p u l - - _ ˈb u t o - - - -	8554.0			
481.0	sout2896-lerek	pul ˈhiva	ninety	Lerek Lamaholot	Austronesian	8Lembata		p u l - _ ˈh i v a	8335.0			
482.0	sout2896-lerek	rat	one hundred	Lerek Lamaholot	Austronesian	8Lembata		- r a t - - -	58.0			
483.0	sout2896-lerek	rat tu no pul ˈdʒ͡ua no təl	one hundred and twenty three	Lerek Lamaholot	Austronesian	8Lembata		- - r a t - _ t u _ n o _ p u l - _ ˈdʒ͡u a - _ n o - - - _ t ə l -	8937.0			
484.0	sout2896-lerek	rat ˈdʒ͡ua	two hundred	Lerek Lamaholot	Austronesian	8Lembata		- r a t - - _ ˈdʒ͡u a - - -	555.0			
485.0	sout2896-lerek	rib tu	thousand	Lerek Lamaholot	Austronesian	8Lembata		- r i b - _ t u - -	396.0			
486.0	sout2896-lerek	rib rat tu	one hundred thousand	Lerek Lamaholot	Austronesian	8Lembata		r i b - _ r a t - - - _ t u	3101.0			
502.0	sout2896-lerek	ˈuvuŋ; ˈvolar	ridge(pole); peak; tip	Lerek Lamaholot	Austronesian	8Lembata		- ˈu v u ŋ	8843.0			
503.0	sout2896-lerek	nɛˈkɛt	rack(above hearth/for storing food)	Lerek Lamaholot	Austronesian	8Lembata		n ɛ ˈk ɛ t	10002.0			
504.0	sout2896-lerek	bəˈnamur	broom; sweep	Lerek Lamaholot	Austronesian	8Lembata		b ə ˈn a m u r	9468.0			
505.0	sout2896-lerek	uˈlik noˈbeŋ	ground for ritual activities and public meetings	Lerek Lamaholot	Austronesian	8Lembata		u ˈl i k _ n o ˈb e ŋ	10045.0			
506.0	sout2896-lerek	ˈnobeŋ	mound of stones for ritual activities	Lerek Lamaholot	Austronesian	8Lembata		ˈn o b e ŋ	8706.0			
507.0	sout2896-lerek	ˈunə ˈrajan	meeting house	Lerek Lamaholot	Austronesian	8Lembata		- ˈu n ə _ ˈr a j a n	9570.0			
508.0	sout2896-lerek	ˈlante	floor	Lerek Lamaholot	Austronesian	8Lembata		- - ˈl a n t - e	1107.0			
509.0	sout2896-lerek	kənaˈber	wall	Lerek Lamaholot	Austronesian	8Lembata		k ə n a ˈb e r	2922.0			
510.0	sout2896-lerek	-	window	Lerek Lamaholot	Austronesian	8Lembata						
511.0	sout2896-lerek	-	cookhouse; kitchen	Lerek Lamaholot	Austronesian	8Lembata						
512.0	sout2896-lerek	kəneˈpiŋ	bed	Lerek Lamaholot	Austronesian	8Lembata		k ə n e ˈp i ŋ	9414.0			
513.0	sout2896-lerek	kəˈdera	chair	Lerek Lamaholot	Austronesian	8Lembata		k ə - ˈd e - r a	1271.0			
514.0	sout2896-lerek	pəˈlita	lamp	Lerek Lamaholot	Austronesian	8Lembata		p ə ˈl i t a	5014.0			
515.0	sout2896-lerek	ˈudor; lilin	candle	Lerek Lamaholot	Austronesian	8Lembata		ˈu d o r -	9057.0			
516.0	sout2896-lerek	ˈpano tan	to weave	Lerek Lamaholot	Austronesian	8Lembata		ˈp a n o - _ t a n	5641.0			
517.0	sout2896-lerek	laˈbur	shirt	Lerek Lamaholot	Austronesian	8Lembata		l a ˈb u r	8515.0			
518.0	sout2896-lerek	ˈniŋal	necklace	Lerek Lamaholot	Austronesian	8Lembata		ˈn i ŋ a l	9993.0			
519.0	sout2896-lerek	ˈdʒ͡ivaŋ	earring	Lerek Lamaholot	Austronesian	8Lembata		ˈdʒ͡i v a ŋ	10009.0			
520.0	sout2896-lerek	kəˈdeko ˈdoak	trousers	Lerek Lamaholot	Austronesian	8Lembata		k ə ˈd e k o _ ˈd o a k	10027.0			
521.0	sout2896-lerek	pəˈtək	sarong (women)	Lerek Lamaholot	Austronesian	8Lembata		- - - p ə ˈt ə k	7089.0			
522.0	sout2896-lerek	ˈtənane	loom	Lerek Lamaholot	Austronesian	8Lembata		ˈt ə n a n e -	8530.0			
523.0	sout2896-lerek	ˈkapha	thread	Lerek Lamaholot	Austronesian	8Lembata		ˈk a ph a - - - -	1276.0			
524.0	sout2896-lerek	həˈbaja	to worship	Lerek Lamaholot	Austronesian	8Lembata		h ə - ˈb a j a -	2945.0			
525.0	sout2896-lerek	ˈorə ˈmulu-mulu	holy	Lerek Lamaholot	Austronesian	8Lembata		ˈo r ə _ ˈm u l u m u l u	10003.0			
526.0	sout2896-lerek	həbəˈtir	to bless	Lerek Lamaholot	Austronesian	8Lembata		h ə b ə ˈt i r	9977.0			
527.0	sout2896-lerek	ˈalepəha	God	Lerek Lamaholot	Austronesian	8Lembata		ˈa l e p ə h a	9225.0			
528.0	sout2896-lerek	həˈbaja	to pray	Lerek Lamaholot	Austronesian	8Lembata		h ə - ˈb a j a -	2924.0			
529.0	sout2896-lerek	-	church	Lerek Lamaholot	Austronesian	8Lembata						
530.0	sout2896-lerek	-	mosque	Lerek Lamaholot	Austronesian	8Lembata						
531.0	sout2896-lerek	-	to curse	Lerek Lamaholot	Austronesian	8Lembata						
532.0	sout2896-lerek	ˈata ˈbudʒ͡ak; ˈtuan	priest (modern)	Lerek Lamaholot	Austronesian	8Lembata		ˈa t a _ ˈb u dʒ͡a k	10000.0			
533.0	sout2896-lerek	ˈeoŋ; ˈsvaŋɡi	sorcerer; witch	Lerek Lamaholot	Austronesian	8Lembata		- ˈe o ŋ	6825.0			
534.0	sout2896-lerek	ˈtule ˈmakat	initiation ceremony	Lerek Lamaholot	Austronesian	8Lembata		ˈt u l e _ ˈm a k a t -	6935.0			
535.0	sout2896-lerek	-	sermon	Lerek Lamaholot	Austronesian	8Lembata						
536.0	sout2896-lerek	-	sacrifice	Lerek Lamaholot	Austronesian	8Lembata						
537.0	sout2896-lerek	huk ˈlamak	clan	Lerek Lamaholot	Austronesian	8Lembata		h u k _ ˈl a m a k	10042.0			
538.0	sout2896-lerek	ˈata kaˈbelan	chieftain	Lerek Lamaholot	Austronesian	8Lembata		ˈa t a _ k a ˈb e l - - a n	8531.0			
539.0	sout2896-lerek	ˈprinta	to rule or govern	Lerek Lamaholot	Austronesian	8Lembata		ˈp - r i n t a - - - -	1846.0			
540.0	sout2896-lerek	-	treaty	Lerek Lamaholot	Austronesian	8Lembata						
541.0	sout2896-lerek	ˈkavɛn	marriage	Lerek Lamaholot	Austronesian	8Lembata		ˈk a v ɛ n -	7103.0			
542.0	sout2896-lerek	kəneˈbreuŋ	friend	Lerek Lamaholot	Austronesian	8Lembata		k ə n e ˈb r e u ŋ	8865.0			
543.0	sout2896-lerek	-	enemy	Lerek Lamaholot	Austronesian	8Lembata						
544.0	sout2896-lerek	ˈkordes	king; ruler	Lerek Lamaholot	Austronesian	8Lembata		ˈk o r d e s	10019.0			
545.0	sout2896-lerek	ˈata ɡehaˈkən	stranger	Lerek Lamaholot	Austronesian	8Lembata		ˈa t a _ ɡ e h a ˈk ə n	8891.0			
546.0	sout2896-lerek	ˈundaŋ	to invite	Lerek Lamaholot	Austronesian	8Lembata		- ˈu n d a ŋ	9232.0			
547.0	sout2896-lerek	pərinta; koˈmando	to command or order	Lerek Lamaholot	Austronesian	8Lembata		p ə r i n t a	9103.0			
548.0	sout2896-lerek	ˈvelin	dowry	Lerek Lamaholot	Austronesian	8Lembata		- - ˈv e l i n	3382.0			
549.0	sout2896-lerek	-	the judge	Lerek Lamaholot	Austronesian	8Lembata						
550.0	sout2896-lerek	ˈmanaŋ	accuse	Lerek Lamaholot	Austronesian	8Lembata		ˈm a n a ŋ	9956.0			
551.0	sout2896-lerek	hənaləˈkən	guilty	Lerek Lamaholot	Austronesian	8Lembata		h ə n a l ə ˈk ə n	8746.0			
552.0	sout2896-lerek	tək no salahi	innocent	Lerek Lamaholot	Austronesian	8Lembata		t ə k _ n o _ s a l a h i	9996.0			
553.0	sout2896-lerek	bel ˈvaki	the murder	Lerek Lamaholot	Austronesian	8Lembata		b e l - _ ˈv a k i - -	8555.0			
554.0	sout2896-lerek	ˈmitə ˈvakim	the adultery	Lerek Lamaholot	Austronesian	8Lembata		ˈm i t ə _ ˈv a k i m	8254.0			
555.0	sout2896-lerek	-	penalty	Lerek Lamaholot	Austronesian	8Lembata						
556.0	sout2896-lerek	ˈpukat	fishnet	Lerek Lamaholot	Austronesian	8Lembata		ˈp u k a t	9514.0			
557.0	sout2896-lerek	ˈnotoŋ	to surrender	Lerek Lamaholot	Austronesian	8Lembata		ˈn o t o ŋ - - - - - -	5877.0			
558.0	sout2896-lerek	-	to defend	Lerek Lamaholot	Austronesian	8Lembata						
559.0	sout2896-lerek	-	the war or battle	Lerek Lamaholot	Austronesian	8Lembata						
560.0	sout2896-lerek	kəˈhian	poor	Lerek Lamaholot	Austronesian	8Lembata		k ə ˈh i a n -	8087.0			
561.0	sout2896-lerek	kəvaˈhan	rich	Lerek Lamaholot	Austronesian	8Lembata		k ə - - v a ˈh a n	3012.0			
562.0	sout2896-lerek	ˈdoit	money	Lerek Lamaholot	Austronesian	8Lembata		ˈd o i t	1290.0			
563.0	sout2896-lerek	ˈvulan	market	Lerek Lamaholot	Austronesian	8Lembata		ˈv u l a n	8672.0			
564.0	sout2896-lerek	ˈvelin	price	Lerek Lamaholot	Austronesian	8Lembata		ˈv e l i n	3320.0			
565.0	sout2896-lerek	no anəˈmai	to own	Lerek Lamaholot	Austronesian	8Lembata		n o _ a n ə ˈm a i	9972.0			
566.0	sout2896-lerek	-	to borrow	Lerek Lamaholot	Austronesian	8Lembata						
567.0	sout2896-lerek	pəˈlele; peˈdurum	to trade or barter	Lerek Lamaholot	Austronesian	8Lembata		p ə ˈl e l e -	3063.0			
568.0	sout2896-lerek	ˈweli-weli	expensive	Lerek Lamaholot	Austronesian	8Lembata		ˈw e l i w e l i	5007.0			
569.0	sout2896-lerek	ˈweli ˈlere-ˈlere	cheap	Lerek Lamaholot	Austronesian	8Lembata		ˈw e l i - _ ˈl e r e ˈl e r e	8591.0			
570.0	sout2896-lerek	pəheˈnaŋ	to grasp	Lerek Lamaholot	Austronesian	8Lembata		p ə h e ˈn a ŋ	8894.0			
571.0	sout2896-lerek	ˈlokaŋ	to let go	Lerek Lamaholot	Austronesian	8Lembata		ˈl o k a ŋ	9903.0			
572.0	sout2896-lerek	nəˈkaŋ	to promise	Lerek Lamaholot	Austronesian	8Lembata		n ə ˈk a ŋ	9966.0			
573.0	sout2896-lerek	ɡəpəˈraŋ; ˈkaiŋ	word	Lerek Lamaholot	Austronesian	8Lembata		ɡ ə p ə ˈr a ŋ	9985.0			
574.0	sout2896-lerek	ˈholoi; pəˈnua	to answer	Lerek Lamaholot	Austronesian	8Lembata		ˈh o l o i	8478.0			
575.0	sout2896-lerek	ˈɡehiŋ	to refuse	Lerek Lamaholot	Austronesian	8Lembata		ˈɡ e - - h i ŋ	8215.0			
576.0	sout2896-lerek	keˈhakok	to whisper	Lerek Lamaholot	Austronesian	8Lembata		k e ˈh a k o k -	7645.0			
577.0	sout2896-lerek	məl-məl	to be silent	Lerek Lamaholot	Austronesian	8Lembata		m ə - l m ə l	6193.0			
578.0	sout2896-lerek	tut	to tell	Lerek Lamaholot	Austronesian	8Lembata		t u t - - -	8031.0			
579.0	sout2896-lerek	balajar; studi	to learn	Lerek Lamaholot	Austronesian	8Lembata		b a l a j a r	1318.0			
580.0	sout2896-lerek	ˈnuat ˈnokan	to teach	Lerek Lamaholot	Austronesian	8Lembata		ˈn u a t _ ˈn o k a n	10034.0			
581.0	sout2896-lerek	-	easy	Lerek Lamaholot	Austronesian	8Lembata						
582.0	sout2896-lerek	ɡəˈnukə	difficult	Lerek Lamaholot	Austronesian	8Lembata		ɡ ə ˈn u k ə	3533.0			
583.0	sout2896-lerek	ˈipok	finished	Lerek Lamaholot	Austronesian	8Lembata		ˈi p o k -	9808.0			
584.0	sout2896-lerek	tea naˈbe	now	Lerek Lamaholot	Austronesian	8Lembata		t e a _ n a ˈb e	9989.0			
585.0	sout2896-lerek	-	hour	Lerek Lamaholot	Austronesian	8Lembata						
586.0	sout2896-lerek	ˈhama	same	Lerek Lamaholot	Austronesian	8Lembata		- ˈh - a m a -	1021.0			
587.0	sout2896-lerek	ˈlikat	oven/cooking place	Lerek Lamaholot	Austronesian	8Lembata		ˈl i k a t	9834.0			
588.0	sout2896-lerek	ˈbuŋa	flower (in e.g. mangga tree)	Lerek Lamaholot	Austronesian	8Lembata		ˈb u ŋ - a -	160.0			
589.0	sout2896-lerek	alhin	vein	Lerek Lamaholot	Austronesian	8Lembata		a lh i n	9995.0			
590.0	sout2896-lerek	doˈak	long (stick)	Lerek Lamaholot	Austronesian	8Lembata		d o - ˈa k -	465.0			
591.0	sout2896-lerek	ataˈdikə ɡoloˈkən	tall (person)	Lerek Lamaholot	Austronesian	8Lembata		a t a ˈd i k ə _ ɡ o l o ˈk ə n	9949.0			
592.0	sout2896-lerek	paˈdʒ͡ok; məˈkul	short (stick)	Lerek Lamaholot	Austronesian	8Lembata		p a ˈdʒ͡o - k -	6421.0			
593.0	sout2896-lerek	kənipoˈtən; hənipoˈtən	narrow (road)	Lerek Lamaholot	Austronesian	8Lembata		k ə n i p o ˈt ə n	10021.0			
594.0	sout2896-lerek	-	inhabited land	Lerek Lamaholot	Austronesian	8Lembata						
598.0	sout2896-lerek	ˈdəɡur	to chase away; to expel	Lerek Lamaholot	Austronesian	8Lembata		ˈd ə ɡ u r	7070.0			
